File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018116_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-26,705720.0,0.0,0.365,"(0.0,0.365)",0.0589,0.0254,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018116_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-26,705720.0,0.0,0.705,"(0.0,0.705)",0.0259,0.0211,0.0004,0.039,0.085,0.023,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018116_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-26,705720.0,0.0,0.141,"(0.0,0.141)",0.0124,0.0094,0.0001,0.018,0.037,0.011,0.0,0.005
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018117_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-27,704400.0,0.0,0.365,"(0.0,0.365)",0.0594,0.0252,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018117_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-27,704400.0,0.0,0.705,"(0.0,0.705)",0.027,0.0235,0.0006,0.04,0.088,0.023,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018117_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-27,704400.0,0.0,0.141,"(0.0,0.141)",0.0126,0.0093,0.0001,0.018,0.036,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018118_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-28,703742.0,0.0,0.365,"(0.0,0.365)",0.0595,0.0252,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018118_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-28,703742.0,0.0,1.168,"(0.0,1.168)",0.0269,0.0233,0.0005,0.039,0.085,0.023,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018118_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-28,703742.0,0.0,0.121,"(0.0,0.121)",0.013,0.0094,0.0001,0.018,0.036,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018119_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-29,702700.0,0.0,0.32,"(0.0,0.32)",0.0594,0.0252,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018119_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-29,702700.0,0.0,1.121,"(0.0,1.121)",0.0267,0.0232,0.0005,0.039,0.085,0.023,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018119_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-29,702700.0,0.0,0.119,"(0.0,0.119)",0.0129,0.0094,0.0001,0.018,0.036,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018120_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-30,703531.0,0.0,0.33,"(0.0,0.33)",0.0593,0.0253,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018120_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-30,703531.0,0.0,1.121,"(0.0,1.121)",0.0271,0.0233,0.0005,0.04,0.088,0.023,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018120_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-04-30,703531.0,0.0,0.131,"(0.0,0.131)",0.013,0.0094,0.0001,0.018,0.036,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018121_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-01,703803.0,0.0,0.33,"(0.0,0.33)",0.0594,0.0252,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018121_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-01,703803.0,0.0,1.122,"(0.0,1.122)",0.0262,0.0231,0.0005,0.039,0.087,0.022,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018121_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-01,703803.0,0.0,0.113,"(0.0,0.113)",0.0132,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018122_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-02,704791.0,0.0,0.33,"(0.0,0.33)",0.0595,0.0253,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018122_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-02,704791.0,0.0,1.122,"(0.0,1.122)",0.0264,0.0234,0.0005,0.039,0.087,0.022,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018122_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-02,704791.0,0.0,0.149,"(0.0,0.149)",0.0132,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018123_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-03,704568.0,0.0,0.331,"(0.0,0.331)",0.0595,0.0254,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018123_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-03,704568.0,0.0,1.122,"(0.0,1.122)",0.0265,0.0234,0.0005,0.039,0.087,0.022,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018123_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-03,704568.0,0.0,0.148,"(0.0,0.148)",0.0131,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018124_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-04,703681.0,0.0,0.332,"(0.0,0.332)",0.0596,0.0254,0.0006,0.074,0.125,0.055,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018124_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-04,703681.0,0.0,1.178,"(0.0,1.178)",0.0263,0.0238,0.0006,0.039,0.087,0.022,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018124_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-04,703681.0,0.0,0.147,"(0.0,0.147)",0.0132,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018125_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-05,702361.0,0.0,0.332,"(0.0,0.332)",0.0596,0.0253,0.0006,0.074,0.125,0.055,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018125_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-05,702361.0,0.0,1.178,"(0.0,1.178)",0.026,0.0236,0.0006,0.038,0.084,0.022,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018125_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-05,702361.0,0.0,0.146,"(0.0,0.146)",0.0133,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018126_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-06,702310.0,0.0,0.332,"(0.0,0.332)",0.0595,0.0253,0.0006,0.074,0.125,0.055,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018126_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-06,702310.0,0.0,1.178,"(0.0,1.178)",0.0259,0.0236,0.0006,0.038,0.084,0.021,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018126_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-06,702310.0,0.0,0.145,"(0.0,0.145)",0.0133,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018127_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-07,693301.0,0.0,0.341,"(0.0,0.341)",0.0591,0.0247,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018127_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-07,693301.0,0.0,0.916,"(0.0,0.916)",0.0257,0.0232,0.0005,0.038,0.084,0.021,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018127_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-07,693301.0,0.0,0.091,"(0.0,0.091)",0.0132,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018128_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-08,690152.0,0.0,0.366,"(0.0,0.366)",0.0591,0.0248,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018128_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-08,690152.0,0.0,0.915,"(0.0,0.915)",0.0265,0.0232,0.0005,0.039,0.085,0.022,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018128_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-08,690152.0,0.0,0.101,"(0.0,0.101)",0.0132,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018129_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-09,687436.0,0.0,0.366,"(0.0,0.366)",0.059,0.0247,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018129_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-09,687436.0,0.0,0.914,"(0.0,0.914)",0.0264,0.0232,0.0005,0.039,0.085,0.022,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018129_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-09,687436.0,0.0,0.101,"(0.0,0.101)",0.0132,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018130_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-10,686711.0,0.0,0.366,"(0.0,0.366)",0.0587,0.0247,0.0006,0.073,0.122,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018130_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-10,686711.0,0.0,1.038,"(0.0,1.038)",0.0268,0.0233,0.0005,0.039,0.085,0.023,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018130_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-10,686711.0,0.0,0.103,"(0.0,0.103)",0.013,0.0094,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018131_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-11,685986.0,0.0,0.366,"(0.0,0.366)",0.0584,0.0246,0.0006,0.072,0.12,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018131_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-11,685986.0,0.0,1.038,"(0.0,1.038)",0.0266,0.0235,0.0006,0.039,0.085,0.022,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018131_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-11,685986.0,0.0,0.123,"(0.0,0.123)",0.0129,0.0093,0.0001,0.019,0.038,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018132_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-12,684692.0,0.0,0.378,"(0.0,0.378)",0.0581,0.0244,0.0006,0.072,0.12,0.054,0.0,0.04
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018132_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-12,684692.0,0.0,1.038,"(0.0,1.038)",0.0267,0.0235,0.0006,0.039,0.085,0.022,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018132_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-12,684692.0,0.0,0.088,"(0.0,0.088)",0.013,0.0092,0.0001,0.019,0.038,0.012,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018133_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-13,678430.0,0.0,0.383,"(0.0,0.383)",0.0571,0.0241,0.0006,0.071,0.119,0.053,0.0,0.039
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018133_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-13,678430.0,0.0,1.469,"(0.0,1.469)",0.0264,0.0234,0.0005,0.039,0.085,0.021,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018133_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-13,678430.0,0.0,0.123,"(0.0,0.123)",0.0125,0.009,0.0001,0.018,0.036,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018134_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-14,676809.0,0.0,0.65,"(0.0,0.65)",0.057,0.024,0.0006,0.071,0.119,0.053,0.0,0.039
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018134_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-14,676809.0,0.0,1.469,"(0.0,1.469)",0.0264,0.0233,0.0005,0.039,0.085,0.021,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018134_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-14,676809.0,0.0,0.33,"(0.0,0.33)",0.0127,0.0089,0.0001,0.018,0.036,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018135_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-15,671043.0,0.0,0.68,"(0.0,0.68)",0.0567,0.024,0.0006,0.07,0.118,0.052,0.0,0.038
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018135_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-15,671043.0,0.0,1.47,"(0.0,1.47)",0.0268,0.0236,0.0006,0.039,0.085,0.022,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018135_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-15,671043.0,0.0,0.346,"(0.0,0.346)",0.0124,0.0089,0.0001,0.018,0.036,0.011,0.0,0.006
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018136_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-16,659652.0,0.0,0.708,"(0.0,0.708)",0.0561,0.0238,0.0006,0.07,0.118,0.052,0.0,0.038
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018136_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-16,659652.0,0.0,2.137,"(0.0,2.137)",0.0267,0.0234,0.0005,0.039,0.085,0.022,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018136_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-16,659652.0,0.0,0.362,"(0.0,0.362)",0.0123,0.0089,0.0001,0.018,0.037,0.011,0.0,0.005
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018137_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-17,620143.0,0.0,0.704,"(0.0,0.704)",0.0554,0.0237,0.0006,0.069,0.115,0.051,0.0,0.038
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018137_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-17,620143.0,0.0,2.137,"(0.0,2.137)",0.0273,0.024,0.0006,0.04,0.086,0.022,0.0,0.009
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018137_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-17,620143.0,0.0,0.36,"(0.0,0.36)",0.0121,0.0088,0.0001,0.017,0.035,0.011,0.0,0.005
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018138_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-18,433647.0,0.0,0.391,"(0.0,0.391)",0.0503,0.0219,0.0005,0.062,0.102,0.045,0.0,0.035
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018138_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-18,433647.0,0.0,0.963,"(0.0,0.963)",0.0254,0.0226,0.0005,0.037,0.08,0.02,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018138_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-18,433647.0,0.0,0.121,"(0.0,0.121)",0.011,0.0084,0.0001,0.016,0.032,0.01,0.0,0.005
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018139_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-19,416426.0,0.0,0.394,"(0.0,0.394)",0.0498,0.0218,0.0005,0.061,0.101,0.045,0.0,0.034
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018139_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-19,416426.0,0.0,0.963,"(0.0,0.963)",0.025,0.0222,0.0005,0.036,0.078,0.02,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018139_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-19,416426.0,0.0,0.122,"(0.0,0.122)",0.011,0.0083,0.0001,0.016,0.032,0.01,0.0,0.005
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018140_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-20,315099.0,0.0,0.518,"(0.0,0.518)",0.0465,0.0213,0.0005,0.056,0.092,0.041,0.0,0.032
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018140_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-20,315099.0,0.0,0.963,"(0.0,0.963)",0.0241,0.0218,0.0005,0.035,0.075,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018140_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-20,315099.0,0.0,0.214,"(0.0,0.214)",0.0101,0.0081,0.0001,0.014,0.029,0.009,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018141_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-21,281814.0,0.0,0.52,"(0.0,0.52)",0.0457,0.0211,0.0004,0.055,0.089,0.041,0.0,0.032
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018141_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-21,281814.0,0.0,0.963,"(0.0,0.963)",0.024,0.0218,0.0005,0.035,0.075,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018141_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-21,281814.0,0.0,0.215,"(0.0,0.215)",0.0099,0.008,0.0001,0.014,0.029,0.008,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018142_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-22,260869.0,0.0,0.661,"(0.0,0.661)",0.0454,0.0215,0.0005,0.055,0.091,0.041,0.0,0.031
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018142_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-22,260869.0,0.0,0.962,"(0.0,0.962)",0.0241,0.0221,0.0005,0.035,0.075,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018142_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-22,260869.0,0.0,0.222,"(0.0,0.222)",0.0098,0.0081,0.0001,0.014,0.029,0.008,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018143_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-23,258007.0,0.0,0.66,"(0.0,0.66)",0.0453,0.0216,0.0005,0.055,0.091,0.041,0.0,0.031
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018143_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-23,258007.0,0.0,1.553,"(0.0,1.553)",0.0241,0.0225,0.0005,0.035,0.075,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018143_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-23,258007.0,0.0,0.222,"(0.0,0.222)",0.0098,0.008,0.0001,0.014,0.029,0.008,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018144_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-24,265153.0,0.0,0.676,"(0.0,0.676)",0.0448,0.0209,0.0004,0.054,0.088,0.04,0.0,0.031
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018144_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-24,265153.0,0.0,0.792,"(0.0,0.792)",0.0238,0.0217,0.0005,0.034,0.073,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018144_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-24,265153.0,0.0,0.227,"(0.0,0.227)",0.0098,0.0079,0.0001,0.014,0.029,0.008,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018145_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-25,289108.0,0.0,0.741,"(0.0,0.741)",0.0444,0.021,0.0004,0.053,0.086,0.04,0.0,0.031
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018145_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-25,289108.0,0.0,0.791,"(0.0,0.791)",0.0233,0.0216,0.0005,0.033,0.072,0.019,0.0,0.007
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018145_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-25,289108.0,0.0,0.247,"(0.0,0.247)",0.0097,0.0079,0.0001,0.014,0.029,0.008,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018146_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-26,357236.0,0.0,0.744,"(0.0,0.744)",0.0457,0.0208,0.0004,0.056,0.093,0.041,0.0,0.031
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018146_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-26,357236.0,0.0,0.751,"(0.0,0.751)",0.0237,0.0214,0.0005,0.034,0.073,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018146_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-26,357236.0,0.0,0.248,"(0.0,0.248)",0.01,0.0078,0.0001,0.014,0.029,0.009,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018147_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-27,379728.0,0.0,0.746,"(0.0,0.746)",0.0457,0.0206,0.0004,0.055,0.089,0.042,0.0,0.032
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018147_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-27,379728.0,0.0,0.751,"(0.0,0.751)",0.0239,0.0213,0.0005,0.034,0.073,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018147_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-27,379728.0,0.0,0.248,"(0.0,0.248)",0.0099,0.0077,0.0001,0.014,0.029,0.008,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018148_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-28,425820.0,0.0,0.748,"(0.0,0.748)",0.0458,0.0205,0.0004,0.055,0.089,0.042,0.0,0.032
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018148_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-28,425820.0,0.0,0.751,"(0.0,0.751)",0.024,0.0213,0.0005,0.035,0.075,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018148_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-28,425820.0,0.0,0.249,"(0.0,0.249)",0.0099,0.0077,0.0001,0.014,0.029,0.009,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018149_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-29,441960.0,0.0,0.963,"(0.0,0.963)",0.046,0.0206,0.0004,0.056,0.092,0.042,0.0,0.032
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018149_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-29,441960.0,0.0,1.168,"(0.0,1.168)",0.0241,0.0214,0.0005,0.035,0.075,0.019,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018149_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-29,441960.0,0.0,0.253,"(0.0,0.253)",0.0099,0.0076,0.0001,0.014,0.029,0.009,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018150_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-30,465920.0,0.0,0.961,"(0.0,0.961)",0.0464,0.0207,0.0004,0.056,0.092,0.042,0.0,0.032
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018150_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-30,465920.0,0.0,1.166,"(0.0,1.166)",0.0244,0.0215,0.0005,0.035,0.075,0.02,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018150_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-30,465920.0,0.0,0.252,"(0.0,0.252)",0.01,0.0076,0.0001,0.014,0.029,0.009,0.0,0.004
MCD43A1_006_BRDF_Albedo_Parameters_vis_0_doy2018151_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-31,508210.0,0.0,0.959,"(0.0,0.959)",0.0471,0.0207,0.0004,0.057,0.093,0.043,0.0,0.033
MCD43A1_006_BRDF_Albedo_Parameters_vis_1_doy2018151_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-31,508210.0,0.0,1.164,"(0.0,1.164)",0.0244,0.0214,0.0005,0.035,0.075,0.02,0.0,0.008
MCD43A1_006_BRDF_Albedo_Parameters_vis_2_doy2018151_aid0001,BRDF_Albedo_Parameters_vis,aid0001,2018-05-31,508210.0,0.0,0.25,"(0.0,0.25)",0.0101,0.0076,0.0001,0.014,0.029,0.009,0.0,0.004
